id,product_id,sku,quantity_available,reserved_quantity,reorder_threshold,warehouse_location,shelf_location,last_updated,status
1113,1113,SKU85405,500,0,20,WH1,SHELF1113,'2025-05-13 10:00:00',OUT_OF_STOCK
1114,1114,SKU94858,500,0,20,WH3,SHELF1114,'2025-05-13 10:00:00',IN_STOCK
1115,1115,SKU48070,500,0,20,WH2,SHELF1115,'2025-05-13 10:00:00',LOW_STOCK
1116,1116,SKU17031,500,0,20,WH3,SHELF1116,'2025-05-13 10:00:00',OUT_OF_STOCK
1117,1117,SKU39579,500,0,20,WH2,SHELF1117,'2025-05-13 10:00:00',IN_STOCK
1118,1118,SKU62140,500,0,20,WH1,SHELF1118,'2025-05-13 10:00:00',LOW_STOCK
1119,1119,SKU10183,500,0,20,WH3,SHELF1119,'2025-05-13 10:00:00',OUT_OF_STOCK
1120,1120,SKU60121,500,0,20,WH2,SHELF1120,'2025-05-13 10:00:00',IN_STOCK
1121,1121,SKU50951,500,0,20,WH3,SHELF1121,'2025-05-13 10:00:00',LOW_STOCK
1122,1122,SKU51114,500,0,20,WH2,SHELF1122,'2025-05-13 10:00:00',OUT_OF_STOCK
1123,1123,SKU92899,500,0,20,WH1,SHELF1123,'2025-05-13 10:00:00',IN_STOCK
1124,1124,SKU33546,500,0,20,WH3,SHELF1124,'2025-05-13 10:00:00',LOW_STOCK
1125,1125,SKU20947,500,0,20,WH2,SHELF1125,'2025-05-13 10:00:00',OUT_OF_STOCK
1126,1126,SKU55701,500,0,20,WH3,SHELF1126,'2025-05-13 10:00:00',IN_STOCK
1127,1127,SKU16474,500,0,20,WH2,SHELF1127,'2025-05-13 10:00:00',LOW_STOCK
1128,1128,SKU13533,500,0,20,WH1,SHELF1128,'2025-05-13 10:00:00',OUT_OF_STOCK
1129,1129,SKU16722,500,0,20,WH3,SHELF1129,'2025-05-13 10:00:00',IN_STOCK
1130,1130,SKU49886,500,0,20,WH2,SHELF1130,'2025-05-13 10:00:00',LOW_STOCK
1131,1131,SKU82705,500,0,20,WH3,SHELF1131,'2025-05-13 10:00:00',OUT_OF_STOCK
1132,1132,SKU88915,500,0,20,WH2,SHELF1132,'2025-05-13 10:00:00',IN_STOCK
1133,1133,SKU33633,500,0,20,WH1,SHELF1133,'2025-05-13 10:00:00',LOW_STOCK
1134,1134,SKU43230,500,0,20,WH3,SHELF1134,'2025-05-13 10:00:00',OUT_OF_STOCK
1135,1135,SKU46460,500,0,20,WH2,SHELF1135,'2025-05-13 10:00:00',IN_STOCK
1136,1136,SKU13187,500,0,20,WH3,SHELF1136,'2025-05-13 10:00:00',LOW_STOCK
1137,1137,SKU78526,500,0,20,WH2,SHELF1137,'2025-05-13 10:00:00',OUT_OF_STOCK
1138,1138,SKU88678,500,0,20,WH1,SHELF1138,'2025-05-13 10:00:00',IN_STOCK
1139,1139,SKU48971,500,0,20,WH3,SHELF1139,'2025-05-13 10:00:00',LOW_STOCK
1140,1140,SKU62108,500,0,20,WH2,SHELF1140,'2025-05-13 10:00:00',OUT_OF_STOCK
1141,1141,SKU72352,500,0,20,WH3,SHELF1141,'2025-05-13 10:00:00',IN_STOCK
1142,1142,SKU53928,500,0,20,WH2,SHELF1142,'2025-05-13 10:00:00',LOW_STOCK
1143,1143,SKU29617,500,0,20,WH1,SHELF1143,'2025-05-13 10:00:00',OUT_OF_STOCK
1144,1144,SKU83706,500,0,20,WH3,SHELF1144,'2025-05-13 10:00:00',IN_STOCK
1145,1145,SKU78808,500,0,20,WH2,SHELF1145,'2025-05-13 10:00:00',LOW_STOCK
1146,1146,SKU86227,500,0,20,WH3,SHELF1146,'2025-05-13 10:00:00',OUT_OF_STOCK
1147,1147,SKU33392,500,0,20,WH2,SHELF1147,'2025-05-13 10:00:00',IN_STOCK
1148,1148,SKU73062,500,0,20,WH1,SHELF1148,'2025-05-13 10:00:00',LOW_STOCK
1149,1149,SKU38967,500,0,20,WH3,SHELF1149,'2025-05-13 10:00:00',OUT_OF_STOCK
1150,1150,SKU85166,500,0,20,WH2,SHELF1150,'2025-05-13 10:00:00',IN_STOCK
1151,1151,SKU18852,500,0,20,WH3,SHELF1151,'2025-05-13 10:00:00',LOW_STOCK
1152,1152,SKU59817,500,0,20,WH2,SHELF1152,'2025-05-13 10:00:00',OUT_OF_STOCK
1153,1153,SKU39959,500,0,20,WH1,SHELF1153,'2025-05-13 10:00:00',IN_STOCK
1154,1154,SKU14904,500,0,20,WH3,SHELF1154,'2025-05-13 10:00:00',LOW_STOCK
1155,1155,SKU19816,500,0,20,WH2,SHELF1155,'2025-05-13 10:00:00',OUT_OF_STOCK
1156,1156,SKU41466,500,0,20,WH3,SHELF1156,'2025-05-13 10:00:00',IN_STOCK
1157,1157,SKU90721,500,0,20,WH2,SHELF1157,'2025-05-13 10:00:00',LOW_STOCK
1158,1158,SKU52208,500,0,20,WH1,SHELF1158,'2025-05-13 10:00:00',OUT_OF_STOCK
1159,1159,SKU17667,500,0,20,WH3,SHELF1159,'2025-05-13 10:00:00',IN_STOCK
1160,1160,SKU75246,500,0,20,WH2,SHELF1160,'2025-05-13 10:00:00',LOW_STOCK
1161,1161,SKU34986,500,0,20,WH3,SHELF1161,'2025-05-13 10:00:00',OUT_OF_STOCK
1162,1162,SKU33073,500,0,20,WH2,SHELF1162,'2025-05-13 10:00:00',IN_STOCK
1163,1163,SKU10751,500,0,20,WH1,SHELF1163,'2025-05-13 10:00:00',LOW_STOCK
1164,1164,SKU84617,500,0,20,WH3,SHELF1164,'2025-05-13 10:00:00',OUT_OF_STOCK
1165,1165,SKU68479,500,0,20,WH2,SHELF1165,'2025-05-13 10:00:00',IN_STOCK
1166,1166,SKU63177,500,0,20,WH3,SHELF1166,'2025-05-13 10:00:00',LOW_STOCK
1167,1167,SKU54634,500,0,20,WH2,SHELF1167,'2025-05-13 10:00:00',OUT_OF_STOCK
1168,1168,SKU94776,500,0,20,WH1,SHELF1168,'2025-05-13 10:00:00',IN_STOCK
1169,1169,SKU10895,500,0,20,WH3,SHELF1169,'2025-05-13 10:00:00',LOW_STOCK
1170,1170,SKU30604,500,0,20,WH2,SHELF1170,'2025-05-13 10:00:00',OUT_OF_STOCK
1171,1171,SKU15700,500,0,20,WH3,SHELF1171,'2025-05-13 10:00:00',IN_STOCK
1172,1172,SKU26965,500,0,20,WH2,SHELF1172,'2025-05-13 10:00:00',LOW_STOCK
1173,1173,SKU40956,500,0,20,WH1,SHELF1173,'2025-05-13 10:00:00',OUT_OF_STOCK
1174,1174,SKU42725,500,0,20,WH3,SHELF1174,'2025-05-13 10:00:00',IN_STOCK
1175,1175,SKU14682,500,0,20,WH2,SHELF1175,'2025-05-13 10:00:00',LOW_STOCK
1176,1176,SKU12710,500,0,20,WH3,SHELF1176,'2025-05-13 10:00:00',OUT_OF_STOCK
1177,1177,SKU90924,500,0,20,WH2,SHELF1177,'2025-05-13 10:00:00',IN_STOCK
1178,1178,SKU97771,500,0,20,WH1,SHELF1178,'2025-05-13 10:00:00',LOW_STOCK
1179,1179,SKU98669,500,0,20,WH3,SHELF1179,'2025-05-13 10:00:00',OUT_OF_STOCK
1180,1180,SKU10052,500,0,20,WH2,SHELF1180,'2025-05-13 10:00:00',IN_STOCK
1181,1181,SKU23166,500,0,20,WH3,SHELF1181,'2025-05-13 10:00:00',LOW_STOCK
1182,1182,SKU75227,500,0,20,WH2,SHELF1182,'2025-05-13 10:00:00',OUT_OF_STOCK
1183,1183,SKU74873,500,0,20,WH1,SHELF1183,'2025-05-13 10:00:00',IN_STOCK
1184,1184,SKU94392,500,0,20,WH3,SHELF1184,'2025-05-13 10:00:00',LOW_STOCK
1185,1185,SKU36222,500,0,20,WH2,SHELF1185,'2025-05-13 10:00:00',OUT_OF_STOCK
1186,1186,SKU34514,500,0,20,WH3,SHELF1186,'2025-05-13 10:00:00',IN_STOCK
1187,1187,SKU70202,500,0,20,WH2,SHELF1187,'2025-05-13 10:00:00',LOW_STOCK
1188,1188,SKU90759,500,0,20,WH1,SHELF1188,'2025-05-13 10:00:00',OUT_OF_STOCK
1189,1189,SKU69929,500,0,20,WH3,SHELF1189,'2025-05-13 10:00:00',IN_STOCK
1190,1190,SKU62355,500,0,20,WH2,SHELF1190,'2025-05-13 10:00:00',LOW_STOCK
1191,1191,SKU12774,500,0,20,WH3,SHELF1191,'2025-05-13 10:00:00',OUT_OF_STOCK
1192,1192,SKU61841,500,0,20,WH2,SHELF1192,'2025-05-13 10:00:00',IN_STOCK
1193,1193,SKU67992,500,0,20,WH1,SHELF1193,'2025-05-13 10:00:00',LOW_STOCK
1194,1194,SKU29868,500,0,20,WH3,SHELF1194,'2025-05-13 10:00:00',OUT_OF_STOCK
1195,1195,SKU77236,500,0,20,WH2,SHELF1195,'2025-05-13 10:00:00',IN_STOCK
1196,1196,SKU86215,500,0,20,WH3,SHELF1196,'2025-05-13 10:00:00',LOW_STOCK
1197,1197,SKU23508,500,0,20,WH2,SHELF1197,'2025-05-13 10:00:00',OUT_OF_STOCK
1198,1198,SKU61558,500,0,20,WH1,SHELF1198,'2025-05-13 10:00:00',IN_STOCK
1199,1199,SKU30401,500,0,20,WH3,SHELF1199,'2025-05-13 10:00:00',LOW_STOCK
1200,1200,SKU93683,500,0,20,WH2,SHELF1200,'2025-05-13 10:00:00',OUT_OF_STOCK
1201,1201,SKU10434,500,0,20,WH3,SHELF1201,'2025-05-13 10:00:00',IN_STOCK
1202,1202,SKU51505,500,0,20,WH2,SHELF1202,'2025-05-13 10:00:00',LOW_STOCK
1203,1203,SKU84211,500,0,20,WH1,SHELF1203,'2025-05-13 10:00:00',OUT_OF_STOCK
1204,1204,SKU90498,500,0,20,WH3,SHELF1204,'2025-05-13 10:00:00',IN_STOCK
1205,1205,SKU41927,500,0,20,WH2,SHELF1205,'2025-05-13 10:00:00',LOW_STOCK
1206,1206,SKU32163,500,0,20,WH3,SHELF1206,'2025-05-13 10:00:00',OUT_OF_STOCK
1207,1207,SKU79771,500,0,20,WH2,SHELF1207,'2025-05-13 10:00:00',IN_STOCK
1208,1208,SKU66577,500,0,20,WH1,SHELF1208,'2025-05-13 10:00:00',LOW_STOCK
1209,1209,SKU49969,500,0,20,WH3,SHELF1209,'2025-05-13 10:00:00',OUT_OF_STOCK
1210,1210,SKU22591,500,0,20,WH2,SHELF1210,'2025-05-13 10:00:00',IN_STOCK
1211,1211,SKU25470,500,0,20,WH3,SHELF1211,'2025-05-13 10:00:00',LOW_STOCK
1212,1212,SKU66796,500,0,20,WH2,SHELF1212,'2025-05-13 10:00:00',OUT_OF_STOCK
1213,1213,SKU33785,500,0,20,WH1,SHELF1213,'2025-05-13 10:00:00',IN_STOCK
1214,1214,SKU37760,500,0,20,WH3,SHELF1214,'2025-05-13 10:00:00',LOW_STOCK
1215,1215,SKU54066,500,0,20,WH2,SHELF1215,'2025-05-13 10:00:00',OUT_OF_STOCK
1216,1216,SKU47458,500,0,20,WH3,SHELF1216,'2025-05-13 10:00:00',IN_STOCK
1217,1217,SKU46300,500,0,20,WH2,SHELF1217,'2025-05-13 10:00:00',LOW_STOCK
1218,1218,SKU96363,500,0,20,WH1,SHELF1218,'2025-05-13 10:00:00',OUT_OF_STOCK
1219,1219,SKU71724,500,0,20,WH3,SHELF1219,'2025-05-13 10:00:00',IN_STOCK
1220,1220,SKU43312,500,0,20,WH2,SHELF1220,'2025-05-13 10:00:00',LOW_STOCK
1221,1221,SKU57688,500,0,20,WH3,SHELF1221,'2025-05-13 10:00:00',OUT_OF_STOCK
1222,1222,SKU28897,500,0,20,WH2,SHELF1222,'2025-05-13 10:00:00',IN_STOCK
1223,1223,SKU99784,500,0,20,WH1,SHELF1223,'2025-05-13 10:00:00',LOW_STOCK
1224,1224,SKU22112,500,0,20,WH3,SHELF1224,'2025-05-13 10:00:00',OUT_OF_STOCK
1225,1225,SKU19045,500,0,20,WH2,SHELF1225,'2025-05-13 10:00:00',IN_STOCK
1226,1226,SKU65105,500,0,20,WH3,SHELF1226,'2025-05-13 10:00:00',LOW_STOCK
1227,1227,SKU46863,500,0,20,WH2,SHELF1227,'2025-05-13 10:00:00',OUT_OF_STOCK
1228,1228,SKU66453,500,0,20,WH1,SHELF1228,'2025-05-13 10:00:00',IN_STOCK
1229,1229,SKU43572,500,0,20,WH3,SHELF1229,'2025-05-13 10:00:00',LOW_STOCK
1230,1230,SKU72184,500,0,20,WH2,SHELF1230,'2025-05-13 10:00:00',OUT_OF_STOCK
1231,1231,SKU67194,500,0,20,WH3,SHELF1231,'2025-05-13 10:00:00',IN_STOCK
1232,1232,SKU70336,500,0,20,WH2,SHELF1232,'2025-05-13 10:00:00',LOW_STOCK
1233,1233,SKU73387,500,0,20,WH1,SHELF1233,'2025-05-13 10:00:00',OUT_OF_STOCK
1234,1234,SKU58008,500,0,20,WH3,SHELF1234,'2025-05-13 10:00:00',IN_STOCK
1235,1235,SKU38483,500,0,20,WH2,SHELF1235,'2025-05-13 10:00:00',LOW_STOCK
1236,1236,SKU98137,500,0,20,WH3,SHELF1236,'2025-05-13 10:00:00',OUT_OF_STOCK
1237,1237,SKU43208,500,0,20,WH2,SHELF1237,'2025-05-13 10:00:00',IN_STOCK
1238,1238,SKU30415,500,0,20,WH1,SHELF1238,'2025-05-13 10:00:00',LOW_STOCK
1239,1239,SKU84373,500,0,20,WH3,SHELF1239,'2025-05-13 10:00:00',OUT_OF_STOCK
1240,1240,SKU83621,500,0,20,WH2,SHELF1240,'2025-05-13 10:00:00',IN_STOCK
1241,1241,SKU60900,500,0,20,WH3,SHELF1241,'2025-05-13 10:00:00',LOW_STOCK
1242,1242,SKU80673,500,0,20,WH2,SHELF1242,'2025-05-13 10:00:00',OUT_OF_STOCK
1243,1243,SKU11082,500,0,20,WH1,SHELF1243,'2025-05-13 10:00:00',IN_STOCK
1244,1244,SKU26941,500,0,20,WH3,SHELF1244,'2025-05-13 10:00:00',LOW_STOCK
1245,1245,SKU27906,500,0,20,WH2,SHELF1245,'2025-05-13 10:00:00',OUT_OF_STOCK
1246,1246,SKU41567,500,0,20,WH3,SHELF1246,'2025-05-13 10:00:00',IN_STOCK
1247,1247,SKU58367,500,0,20,WH2,SHELF1247,'2025-05-13 10:00:00',LOW_STOCK
1248,1248,SKU33833,500,0,20,WH1,SHELF1248,'2025-05-13 10:00:00',OUT_OF_STOCK
1249,1249,SKU71495,500,0,20,WH3,SHELF1249,'2025-05-13 10:00:00',IN_STOCK
1250,1250,SKU40146,500,0,20,WH2,SHELF1250,'2025-05-13 10:00:00',LOW_STOCK
1251,1251,SKU32399,500,0,20,WH3,SHELF1251,'2025-05-13 10:00:00',OUT_OF_STOCK
1252,1252,SKU90922,500,0,20,WH2,SHELF1252,'2025-05-13 10:00:00',IN_STOCK
1253,1253,SKU27389,500,0,20,WH1,SHELF1253,'2025-05-13 10:00:00',LOW_STOCK
1254,1254,SKU17044,500,0,20,WH3,SHELF1254,'2025-05-13 10:00:00',OUT_OF_STOCK
1255,1255,SKU22408,500,0,20,WH2,SHELF1255,'2025-05-13 10:00:00',IN_STOCK
1256,1256,SKU62088,500,0,20,WH3,SHELF1256,'2025-05-13 10:00:00',LOW_STOCK
1257,1257,SKU91251,500,0,20,WH2,SHELF1257,'2025-05-13 10:00:00',OUT_OF_STOCK
1258,1258,SKU56850,500,0,20,WH1,SHELF1258,'2025-05-13 10:00:00',IN_STOCK
1259,1259,SKU98656,500,0,20,WH3,SHELF1259,'2025-05-13 10:00:00',LOW_STOCK
1260,1260,SKU93426,500,0,20,WH2,SHELF1260,'2025-05-13 10:00:00',OUT_OF_STOCK
1261,1261,SKU92224,500,0,20,WH3,SHELF1261,'2025-05-13 10:00:00',IN_STOCK
1262,1262,SKU94004,500,0,20,WH2,SHELF1262,'2025-05-13 10:00:00',LOW_STOCK
1263,1263,SKU37095,500,0,20,WH1,SHELF1263,'2025-05-13 10:00:00',OUT_OF_STOCK
1264,1264,SKU36068,500,0,20,WH3,SHELF1264,'2025-05-13 10:00:00',IN_STOCK
1265,1265,SKU16655,500,0,20,WH2,SHELF1265,'2025-05-13 10:00:00',LOW_STOCK
1266,1266,SKU80625,500,0,20,WH3,SHELF1266,'2025-05-13 10:00:00',OUT_OF_STOCK
1267,1267,SKU19369,500,0,20,WH2,SHELF1267,'2025-05-13 10:00:00',IN_STOCK
1268,1268,SKU14536,500,0,20,WH1,SHELF1268,'2025-05-13 10:00:00',LOW_STOCK
1269,1269,SKU28491,500,0,20,WH3,SHELF1269,'2025-05-13 10:00:00',OUT_OF_STOCK
1270,1270,SKU93209,500,0,20,WH2,SHELF1270,'2025-05-13 10:00:00',IN_STOCK
1271,1271,SKU41647,500,0,20,WH3,SHELF1271,'2025-05-13 10:00:00',LOW_STOCK
1272,1272,SKU66482,500,0,20,WH2,SHELF1272,'2025-05-13 10:00:00',OUT_OF_STOCK
1273,1273,SKU34839,500,0,20,WH1,SHELF1273,'2025-05-13 10:00:00',IN_STOCK
1274,1274,SKU66509,500,0,20,WH3,SHELF1274,'2025-05-13 10:00:00',LOW_STOCK
1275,1275,SKU62267,500,0,20,WH2,SHELF1275,'2025-05-13 10:00:00',OUT_OF_STOCK
1276,1276,SKU82951,500,0,20,WH3,SHELF1276,'2025-05-13 10:00:00',IN_STOCK
1277,1277,SKU41321,500,0,20,WH2,SHELF1277,'2025-05-13 10:00:00',LOW_STOCK
1278,1278,SKU95646,500,0,20,WH1,SHELF1278,'2025-05-13 10:00:00',OUT_OF_STOCK
1279,1279,SKU83160,500,0,20,WH3,SHELF1279,'2025-05-13 10:00:00',IN_STOCK
1280,1280,SKU73165,500,0,20,WH2,SHELF1280,'2025-05-13 10:00:00',LOW_STOCK
1281,1281,SKU87676,500,0,20,WH3,SHELF1281,'2025-05-13 10:00:00',OUT_OF_STOCK
1282,1282,SKU17767,500,0,20,WH2,SHELF1282,'2025-05-13 10:00:00',IN_STOCK
1283,1283,SKU40331,500,0,20,WH1,SHELF1283,'2025-05-13 10:00:00',LOW_STOCK
1284,1284,SKU60712,500,0,20,WH3,SHELF1284,'2025-05-13 10:00:00',OUT_OF_STOCK
1285,1285,SKU26251,500,0,20,WH2,SHELF1285,'2025-05-13 10:00:00',IN_STOCK
1286,1286,SKU62814,500,0,20,WH3,SHELF1286,'2025-05-13 10:00:00',LOW_STOCK
1287,1287,SKU76729,500,0,20,WH2,SHELF1287,'2025-05-13 10:00:00',OUT_OF_STOCK
1288,1288,SKU76512,500,0,20,WH1,SHELF1288,'2025-05-13 10:00:00',IN_STOCK
1289,1289,SKU39156,500,0,20,WH3,SHELF1289,'2025-05-13 10:00:00',LOW_STOCK
1290,1290,SKU99092,500,0,20,WH2,SHELF1290,'2025-05-13 10:00:00',OUT_OF_STOCK
1291,1291,SKU72190,500,0,20,WH3,SHELF1291,'2025-05-13 10:00:00',IN_STOCK
1292,1292,SKU53036,500,0,20,WH2,SHELF1292,'2025-05-13 10:00:00',LOW_STOCK
1293,1293,SKU11642,500,0,20,WH1,SHELF1293,'2025-05-13 10:00:00',OUT_OF_STOCK
1294,1294,SKU36694,500,0,20,WH3,SHELF1294,'2025-05-13 10:00:00',IN_STOCK
1295,1295,SKU15466,500,0,20,WH2,SHELF1295,'2025-05-13 10:00:00',LOW_STOCK
1296,1296,SKU60019,500,0,20,WH3,SHELF1296,'2025-05-13 10:00:00',OUT_OF_STOCK
1297,1297,SKU10649,500,0,20,WH2,SHELF1297,'2025-05-13 10:00:00',IN_STOCK
1298,1298,SKU70684,500,0,20,WH1,SHELF1298,'2025-05-13 10:00:00',LOW_STOCK
1299,1299,SKU25330,500,0,20,WH3,SHELF1299,'2025-05-13 10:00:00',OUT_OF_STOCK
1300,1300,SKU92887,500,0,20,WH2,SHELF1300,'2025-05-13 10:00:00',IN_STOCK
1301,1301,SKU54296,500,0,20,WH3,SHELF1301,'2025-05-13 10:00:00',LOW_STOCK
1302,1302,SKU74362,500,0,20,WH2,SHELF1302,'2025-05-13 10:00:00',OUT_OF_STOCK
1303,1303,SKU32059,500,0,20,WH1,SHELF1303,'2025-05-13 10:00:00',IN_STOCK
1304,1304,SKU41295,500,0,20,WH3,SHELF1304,'2025-05-13 10:00:00',LOW_STOCK
1305,1305,SKU71436,500,0,20,WH2,SHELF1305,'2025-05-13 10:00:00',OUT_OF_STOCK
1306,1306,SKU82004,500,0,20,WH3,SHELF1306,'2025-05-13 10:00:00',IN_STOCK
1307,1307,SKU67559,500,0,20,WH2,SHELF1307,'2025-05-13 10:00:00',LOW_STOCK
1308,1308,SKU29479,500,0,20,WH1,SHELF1308,'2025-05-13 10:00:00',OUT_OF_STOCK
1309,1309,SKU44831,500,0,20,WH3,SHELF1309,'2025-05-13 10:00:00',IN_STOCK
1310,1310,SKU29625,500,0,20,WH2,SHELF1310,'2025-05-13 10:00:00',LOW_STOCK
1311,1311,SKU78718,500,0,20,WH3,SHELF1311,'2025-05-13 10:00:00',OUT_OF_STOCK
1312,1312,SKU55837,500,0,20,WH2,SHELF1312,'2025-05-13 10:00:00',IN_STOCK
1313,1313,SKU80406,500,0,20,WH1,SHELF1313,'2025-05-13 10:00:00',LOW_STOCK
1314,1314,SKU21409,500,0,20,WH3,SHELF1314,'2025-05-13 10:00:00',OUT_OF_STOCK
1315,1315,SKU85698,500,0,20,WH2,SHELF1315,'2025-05-13 10:00:00',IN_STOCK
1316,1316,SKU48908,500,0,20,WH3,SHELF1316,'2025-05-13 10:00:00',LOW_STOCK
1317,1317,SKU36685,500,0,20,WH2,SHELF1317,'2025-05-13 10:00:00',OUT_OF_STOCK
1318,1318,SKU12062,500,0,20,WH1,SHELF1318,'2025-05-13 10:00:00',IN_STOCK
1319,1319,SKU39979,500,0,20,WH3,SHELF1319,'2025-05-13 10:00:00',LOW_STOCK
1320,1320,SKU88973,500,0,20,WH2,SHELF1320,'2025-05-13 10:00:00',OUT_OF_STOCK
1321,1321,SKU95726,500,0,20,WH3,SHELF1321,'2025-05-13 10:00:00',IN_STOCK
1322,1322,SKU29417,500,0,20,WH2,SHELF1322,'2025-05-13 10:00:00',LOW_STOCK
1323,1323,SKU46528,500,0,20,WH1,SHELF1323,'2025-05-13 10:00:00',OUT_OF_STOCK
1324,1324,SKU88948,500,0,20,WH3,SHELF1324,'2025-05-13 10:00:00',IN_STOCK
1325,1325,SKU91224,500,0,20,WH2,SHELF1325,'2025-05-13 10:00:00',LOW_STOCK
1326,1326,SKU95627,500,0,20,WH3,SHELF1326,'2025-05-13 10:00:00',OUT_OF_STOCK
1327,1327,SKU77209,500,0,20,WH2,SHELF1327,'2025-05-13 10:00:00',IN_STOCK
1328,1328,SKU19457,500,0,20,WH1,SHELF1328,'2025-05-13 10:00:00',LOW_STOCK
1329,1329,SKU95063,500,0,20,WH3,SHELF1329,'2025-05-13 10:00:00',OUT_OF_STOCK
1330,1330,SKU47111,500,0,20,WH2,SHELF1330,'2025-05-13 10:00:00',IN_STOCK
1331,1331,SKU36964,500,0,20,WH3,SHELF1331,'2025-05-13 10:00:00',LOW_STOCK
1332,1332,SKU95076,500,0,20,WH2,SHELF1332,'2025-05-13 10:00:00',OUT_OF_STOCK
1333,1333,SKU23649,500,0,20,WH1,SHELF1333,'2025-05-13 10:00:00',IN_STOCK
1334,1334,SKU39908,500,0,20,WH3,SHELF1334,'2025-05-13 10:00:00',LOW_STOCK
1335,1335,SKU38209,500,0,20,WH2,SHELF1335,'2025-05-13 10:00:00',OUT_OF_STOCK
1336,1336,SKU13002,500,0,20,WH3,SHELF1336,'2025-05-13 10:00:00',IN_STOCK
1337,1337,SKU23568,500,0,20,WH2,SHELF1337,'2025-05-13 10:00:00',LOW_STOCK
1338,1338,SKU57447,500,0,20,WH1,SHELF1338,'2025-05-13 10:00:00',OUT_OF_STOCK
1339,1339,SKU51626,500,0,20,WH3,SHELF1339,'2025-05-13 10:00:00',IN_STOCK
1340,1340,SKU39055,500,0,20,WH2,SHELF1340,'2025-05-13 10:00:00',LOW_STOCK
1341,1341,SKU41984,500,0,20,WH3,SHELF1341,'2025-05-13 10:00:00',OUT_OF_STOCK
1342,1342,SKU65376,500,0,20,WH2,SHELF1342,'2025-05-13 10:00:00',IN_STOCK
1343,1343,SKU92712,500,0,20,WH1,SHELF1343,'2025-05-13 10:00:00',LOW_STOCK
1344,1344,SKU63725,500,0,20,WH3,SHELF1344,'2025-05-13 10:00:00',OUT_OF_STOCK
1345,1345,SKU64395,500,0,20,WH2,SHELF1345,'2025-05-13 10:00:00',IN_STOCK
1346,1346,SKU68542,500,0,20,WH3,SHELF1346,'2025-05-13 10:00:00',LOW_STOCK
1347,1347,SKU50612,500,0,20,WH2,SHELF1347,'2025-05-13 10:00:00',OUT_OF_STOCK
1348,1348,SKU63524,500,0,20,WH1,SHELF1348,'2025-05-13 10:00:00',IN_STOCK
1349,1349,SKU60841,500,0,20,WH3,SHELF1349,'2025-05-13 10:00:00',LOW_STOCK
1350,1350,SKU27374,500,0,20,WH2,SHELF1350,'2025-05-13 10:00:00',OUT_OF_STOCK
1351,1351,SKU77946,500,0,20,WH3,SHELF1351,'2025-05-13 10:00:00',IN_STOCK
1352,1352,SKU13480,500,0,20,WH2,SHELF1352,'2025-05-13 10:00:00',LOW_STOCK
1353,1353,SKU83482,500,0,20,WH1,SHELF1353,'2025-05-13 10:00:00',OUT_OF_STOCK
1354,1354,SKU39949,500,0,20,WH3,SHELF1354,'2025-05-13 10:00:00',IN_STOCK
1355,1355,SKU41750,500,0,20,WH2,SHELF1355,'2025-05-13 10:00:00',LOW_STOCK
1356,1356,SKU39550,500,0,20,WH3,SHELF1356,'2025-05-13 10:00:00',OUT_OF_STOCK
1357,1357,SKU44293,500,0,20,WH2,SHELF1357,'2025-05-13 10:00:00',IN_STOCK
1358,1358,SKU94202,500,0,20,WH1,SHELF1358,'2025-05-13 10:00:00',LOW_STOCK
1359,1359,SKU39666,500,0,20,WH3,SHELF1359,'2025-05-13 10:00:00',OUT_OF_STOCK
1360,1360,SKU45980,500,0,20,WH2,SHELF1360,'2025-05-13 10:00:00',IN_STOCK
1361,1361,SKU40206,500,0,20,WH3,SHELF1361,'2025-05-13 10:00:00',LOW_STOCK
1362,1362,SKU88193,500,0,20,WH2,SHELF1362,'2025-05-13 10:00:00',OUT_OF_STOCK
1363,1363,SKU56813,500,0,20,WH1,SHELF1363,'2025-05-13 10:00:00',IN_STOCK
1364,1364,SKU69645,500,0,20,WH3,SHELF1364,'2025-05-13 10:00:00',LOW_STOCK
1365,1365,SKU60095,500,0,20,WH2,SHELF1365,'2025-05-13 10:00:00',OUT_OF_STOCK
1366,1366,SKU53750,500,0,20,WH3,SHELF1366,'2025-05-13 10:00:00',IN_STOCK
1367,1367,SKU39371,500,0,20,WH2,SHELF1367,'2025-05-13 10:00:00',LOW_STOCK
1368,1368,SKU28391,500,0,20,WH1,SHELF1368,'2025-05-13 10:00:00',OUT_OF_STOCK
1369,1369,SKU18048,500,0,20,WH3,SHELF1369,'2025-05-13 10:00:00',IN_STOCK
1370,1370,SKU71399,500,0,20,WH2,SHELF1370,'2025-05-13 10:00:00',LOW_STOCK
1371,1371,SKU66537,500,0,20,WH3,SHELF1371,'2025-05-13 10:00:00',OUT_OF_STOCK
1372,1372,SKU17503,500,0,20,WH2,SHELF1372,'2025-05-13 10:00:00',IN_STOCK
1373,1373,SKU93146,500,0,20,WH1,SHELF1373,'2025-05-13 10:00:00',LOW_STOCK
1374,1374,SKU59020,500,0,20,WH3,SHELF1374,'2025-05-13 10:00:00',OUT_OF_STOCK
1375,1375,SKU90041,500,0,20,WH2,SHELF1375,'2025-05-13 10:00:00',IN_STOCK
1376,1376,SKU63504,500,0,20,WH3,SHELF1376,'2025-05-13 10:00:00',LOW_STOCK
